3443 873142 72500
435 101018 11201
3277 808896 69959
3000 723727 81753
1338 322139 31516
4071 1051873 83665
1049 255420 24342
389 94289 9636
3467 849254 71785
2088 512298 45021
392 96526 10622
1895 462197 41148
843 201830 22965
1244 308707 28022
2929 716345 61936
2490 604900 54472
1782 431945 39550
3440 837296 72253
1641 404027 36400
669 164359 17056
1926 468421 42071
2332 569115 50215
361 89213 9571
142 36726 4670
2460 594810 50997
1217 299137 27356
123 30953 4048
2861 694814 60715
181 47551 5721
2409 591967 50976
3290 802875 68601
3525 830457 77606
3096 753621 66147
2467 615875 55026
2777 703037 59502
334 83515 9617
2790 712745 59963
3726 888593 78485
624 155101 16465
2157 544005 48637
1714 418864 38773
1268 314289 29233
305 75615 10556
2458 615034 53220
2412 587356 51962
3486 867291 76377
1200 292349 29221
446 113515 11687
2826 691452 60057
3094 759521 66041
1016 249691 24696
652 160687 16276
1678 406134 37310
1629 391774 39022
1046 257793 24233
390 96011 10253
2747 670575 58472
1070 261449 25363
3151 763337 66543
3180 736832 67303
3731 915777 79935
2693 651439 57753
2957 714199 65133
2727 658510 58877
1412 341880 31656
1986 492868 47658
3314 799284 72626
455 113873 12086
1612 402740 36448
190 48254 6111
2512 611965 54092
3579 869623 75552
1710 416327 37974
3069 748496 71136
2289 567837 49257
374 88620 12102
2455 630439 53794
3741 899103 80471
720 176222 18470
1533 376594 34305
3087 752736 66027
1988 483844 44452
2438 580980 54792
666 170145 17773
3870 983044 88085
3384 860374 75300
956 235651 23402
2517 630387 56608
706 174899 25703
360 95780 10857
1949 474555 45033
337 86634 9873
3305 829540 71226
1159 297284 32089
3317 857745 71733
618 151726 16516
3045 698683 67362
2883 678387 62022
973 247971 24117
558 144562 15763
2973 702926 68524
3737 967689 82916
389 100171 11896
583 144837 16056
2707 708472 60345
2578 660394 55750
857 211350 21859
1414 348288 32714
2571 625236 55511
1829 427612 43012
3200 798835 68570
1559 379175 35704
3718 912377 78310
1538 378446 37177
2125 524573 46553
3488 844736 72925
1174 287333 26961
3333 814523 70516
2257 546296 49611
1781 433199 39970
3593 872164 80799
458 117929 14035
2370 581184 51350
2799 683668 59654
1517 370651 34933
1939 472847 44767
3669 903326 77469
463 114431 12571
722 176253 20903
894 228131 21856
1273 322702 29308
3947 962006 87080
531 138120 15379
1562 370560 36067
782 195728 20512
3490 824016 76673
392 99511 11720
1891 492148 42821
1157 293279 28823
3215 836917 68362
3621 894282 78957
257 64115 9292
674 173464 19747
3591 918849 78187
2047 497982 45523
3051 755337 66635
3331 819506 72397
3121 787522 67367
2637 655420 58530
1840 448997 40221
1154 285186 27641
2130 524596 47067
2198 536814 47808
3425 845663 72401
1181 286327 27864
3616 883297 76655
1616 390249 37208
1102 267935 25828
331 84780 10221
2239 543765 50376
1896 476318 43081
1504 366298 35049
2438 603127 55195
2680 651284 60017
3318 832844 71185
3121 741640 69901
2070 520412 46039
3962 967150 84078
912 221340 22326
3479 854175 75964
3077 758571 67630
785 196181 21162
3636 910689 76894
4004 960587 86668
276 71524 9113
1583 399673 36845
3307 808061 73344
3859 953356 84456
957 233349 24040
1844 455828 41172
1599 396093 38619
2011 493886 46754
227 56757 7265
4050 987401 86902
1336 338079 31920
1660 416826 38720
3918 963940 86378
3205 760182 70278
2663 651417 59961
149 41038 5322
1344 332595 31210
811 195893 20157
1905 466103 44093
4034 980297 86721
3391 828385 74277
1475 355098 35259
3055 748440 67326
1714 421768 37821
1689 410641 38650
3868 941959 83122
1093 267486 25748
1018 254270 23939
905 227100 24385
982 244708 24090
922 226952 21925
1082 264330 25675
2817 695657 60724
130 32431 4745
1193 291836 28312
3674 887671 77708
2226 548550 50087
2693 662832 61523
1586 389586 36933
2353 580595 52475
2643 653319 58727
3174 766749 68240
3914 949443 81835
2813 687840 61614
2279 560398 50554
2477 614611 55876
2862 716235 61494
3875 944748 82344
3188 753680 74433
1019 251958 26404
3810 955924 81260
2832 698643 62266
2394 598766 52762
3117 760055 67718
446 108598 12585
335 84457 10737
3237 787971 69670
1791 437401 40874
1253 310791 29908
4043 994644 90109
2673 653257 60872
2428 599580 54695
1025 254228 26077
1391 343568 34309
2810 693648 59812
2118 509092 53116
1317 325026 31416
936 226184 24067
1063 263437 26761
3155 771333 68467
3190 788731 67669
3958 974569 84776
2230 549597 48639
3004 720798 64130
2671 660765 59462
761 190245 19817
1733 418846 47943
1785 453840 40843
889 225094 22561
1173 283059 30653
2704 673342 60062
951 234890 23033
3905 903159 113648
1350 370187 32095
3968 952308 85650
603 149251 16592
1585 396006 36888
3106 761412 68722
2295 573245 51897
2739 660965 60698
3049 748194 67181
1220 300770 28635
1067 269929 26004
326 83886 9833
2863 727495 66150
3777 933317 83552
2696 694055 59986
4081 1013258 92246
965 241328 23812
3660 916531 85789
3136 772148 74653
4055 971218 88066
3870 966556 83584
1618 403283 37520
3311 823899 71139
2442 590593 55662
2632 692294 58674
1296 336317 30449
479 118539 15542
3421 840258 75004
2370 575245 53783
3084 747689 67497
272 69378 8468
2527 629986 55691
334 82674 9918
140 40555 5545
3383 834455 74243
2172 545692 49254
3498 872652 74867
1930 482104 44297
1163 280031 29522
2447 599002 53854
3050 755712 66335
2130 521241 47946
2673 648045 58838
1814 462906 41513
2159 535094 48092
1622 400851 38177
2147 519344 47570
3024 755619 71491
1182 301232 29538
1535 379873 35862
3332 821195 73347
1304 336220 31408
3054 760174 72221
2543 629517 59592
3998 975804 85924
1586 377152 37202
3740 907976 82520
378 92771 13218
1259 312995 30461
2362 572270 53247
3362 830102 72770
1783 434147 41584
1141 288360 28282
3948 956970 85353
1823 437896 42498
424 104431 12869
2372 577774 52980
1222 317502 30143
2254 552400 52309
3435 849375 74468
3921 962024 85898
1557 382197 36690
1465 362528 36119
2847 696922 62996
3271 800013 72952
3876 936971 84989
369 92877 11470
1318 320383 33388
2801 708435 62003
1803 419759 41339
2753 695343 61920
2033 476181 46899
3007 752996 65847
2059 495156 48962
828 209030 21231
2906 720973 67311
3897 955914 92239
820 240750 22523
3184 788468 71387
1408 351915 33124
3434 852217 75770
2798 731342 64861
3091 770356 69628
476 120905 14437
2998 761763 67144
815 203287 22627
1152 289342 28706
1271 327420 37281
2289 565375 54353
3659 900359 85625
606 155089 17770
2110 530584 47889
1116 278907 33446
2324 571036 52647
1209 283207 35525
639 158656 19050
2100 557030 48337
1478 357000 36519
2209 553524 52965
1153 291424 29494
3181 752638 76794
1214 300452 30723
3438 856201 75331
2089 493599 51104
3526 852348 78075
167 42978 5783
1247 318939 31369
3323 825390 74889
887 225318 23216
331 84411 10366
632 148718 19402
222 58779 7728
3381 858036 91326
3975 1003994 86072
950 235735 24495
2279 564123 54173
690 176494 18754
2354 602746 53867
3450 817545 75196
3231 790978 71923
1913 469864 43077
3957 955159 89708
1594 387158 38178
3281 800103 72970
2181 535919 52477
2703 662981 61440
3820 927900 84361
533 135441 16287
4082 995186 87538
2281 556899 53194
1587 394584 40394
3515 862454 77419
3396 826279 81285
925 240415 24197
1504 374573 38131
2822 700397 62873
992 246513 24708
2651 647472 59334
2397 587630 55757
2132 531100 49416
3234 771172 74126
3281 808845 75286
2606 632760 57841
2515 615176 57563
3157 775466 69937
3808 911534 86539
695 176737 20065
4099 1001612 88806
2062 507076 47710
397 101294 13547
3583 861394 83109
3876 885281 89227
254 63992 8454
1077 276926 32767
3409 892288 76357
2687 702422 60111
4032 1001462 91202
3482 860504 78940
3121 783423 71825
366 91469 11003
1663 424949 41071
960 242864 26155
3782 930495 82422
1311 325690 35405
1785 438168 45683
1186 301138 31661
385 100157 11756
3030 733300 74858
4090 1048090 90442
2683 670732 62684
1414 372360 36401
3576 883716 88697
2216 544852 53763
3920 953097 90598
1992 479569 49167
1625 410679 41052
3628 893082 83038
2939 654662 69247
1625 396984 44349
1590 395209 40309
3236 788381 72917
1460 355934 37419
1718 417029 42702
3743 911944 83919
2437 594828 56950
1028 239211 30849
2682 660372 63576
2721 671403 62877
410 102389 13319
2055 499072 49286
2988 729599 69881
2325 568172 54447
2915 723376 68079
2670 656730 64520
3537 886041 81761
953 237943 29736
108 27995 4343
3822 1004188 85489
3883 968234 91203
450 116726 15127
2757 670327 66482
1197 296698 32161
3927 992899 87590
1226 312776 32595
1369 355791 35699
2171 565099 53806
2751 695296 63563
1249 310024 33813
1010 256676 28435
628 159902 19118
2739 683230 66053
498 118166 17988
1988 487196 62275
710 183369 22851
493 113921 17733
677 191663 20187
1990 504125 48568
3076 768558 68563
3299 798092 74171
2652 667995 61743
1031 258463 28143
2187 531707 52305
877 216743 24210
199 51417 7805
757 186881 21241
666 163537 20681
1052 249251 28292
1117 277332 30849
741 191399 21637
835 209809 25687
1468 363729 41560
3398 831032 79591
2284 568216 64272
1295 323040 36278
876 221972 26496
3905 932104 89603
3366 826857 85845
3528 863548 83532
1054 267864 29286
628 165607 22356
408 104146 17452
3693 909231 89658
1378 306598 43401
2297 594904 56389
655 164161 19936
1772 429082 43438
2874 706249 66811
2545 621239 64565
1100 293302 32514
2425 587960 60045
1097 273829 31235
2383 591784 61541
512 133921 16822
2227 542333 55189
2482 597797 59478
1521 368869 39951
2793 654434 71227
3434 830636 79343
2539 620940 60440
3434 835236 79631
521 130155 16878
259 65087 9224
3085 750482 71371
3057 745142 72431
1454 353323 37606
3861 933174 88375
2862 716068 66449
1072 261386 32956
3641 887737 83366
3816 922097 85755
1952 480359 49663
3950 955992 89523
3762 905722 82809
3582 877874 83264
2499 603726 59501
317 78623 11527
1254 306210 33956
1273 311542 35461
3115 735839 72924
2606 637786 63847
3951 961933 89906
464 118033 16505
890 218992 26201
363 90742 12794
2591 630079 61923
3272 785550 74818
2137 518019 51808
1637 399328 42590
2959 726692 68533
928 227761 26567
971 239150 28503
3380 823729 77717
1087 264585 30103
3956 959374 89065
2690 673003 68210
2441 610457 61440
4070 981008 95896
1452 361025 40649
3765 946307 85781
3611 870137 83539
1169 286094 34761
1617 394684 42536
3461 835796 79340
1183 292336 34957
1451 354712 38580
2212 540451 56092
1400 342663 39837
2606 634069 68385
3738 883263 89896
767 202577 24227
1464 353423 40275
3589 864141 81406
1132 284261 35246
2254 559732 58580
204 52462 7530
3975 954914 88987
1779 432836 47707
2241 550098 56680
1512 371262 42051
638 171012 20635
3069 760749 73091
2736 674921 65624
270 68157 9565
4056 980246 91589
2944 710109 69693
2860 694760 66139
2749 667302 66438
2914 702490 68389
565 142017 19522
2414 588613 57745
2426 591638 58838
1986 490231 51544
283 72656 10268
2139 517024 52743
3069 748344 72020
1635 401854 44101
252 63676 8848
721 179712 22966
493 122759 16350
3890 940603 87223
1389 338520 37420
2209 537969 54394
3731 906843 85666
2773 680791 66137
364 91488 13868
3835 933559 88036
2648 650826 63171
2395 581531 58513
1977 483314 49425
413 103710 16389
2933 714067 72495
1298 315084 36346
3049 741333 71729
3455 844550 80043
1255 320771 35279
1893 464854 48359
2568 608904 63781
256 66703 9253
1060 261235 29509
3033 737595 72550
2923 741800 71654
3386 863509 80383
1271 323173 36240
3458 861058 80804
1777 448544 46828
240 61866 13710
1345 359183 39236
2281 543893 57476
861 215305 27452
2090 565710 71867
2423 609465 61245
2150 504455 68110
200 53731 7607
2054 486003 60832
1175 270938 37363
464 115847 17549
2142 517259 57109
3724 982343 91272
2759 694512 71286
4019 1002465 94268
389 98699 13994
1944 461397 50413
1569 393656 43394
3338 828039 80620
1651 409975 47421
3076 782981 74214
1483 390997 41071
119 29409 4761
3233 787612 79516
2443 596998 67500
3404 882238 83651
2056 518172 53828
2081 516849 55634
575 143946 20894
1766 441759 46810
111 28044 4587
1067 249431 35892
3012 756510 74989
2292 545558 61602
1829 445360 52046
1002 269753 31355
968 243590 30924
231 60994 8441
1102 276386 31614
3274 805417 77994
1307 324289 38299
1818 445474 49986
1316 327368 37582
1283 321367 36429
477 120180 16203
1587 389688 43112
1572 403936 44001
2673 658033 65981
3057 751656 73392
1162 292027 35030
225 58590 8104
2033 495770 54623
2897 708526 70904
596 150911 19782
1518 378881 44140
1241 315440 36515
253 67842 9296
3826 939889 90518
3574 872368 85366
1080 281159 31898
1493 383299 41847
3585 886755 85503
2048 544192 56907
405 107033 20727
2130 565098 55389
129 33353 5025
1659 442339 48014
2998 765963 74300
260 68501 10912
2662 673337 65509
2524 615833 63748
1819 469568 46658
380 95919 13842
3741 916704 87372
3002 744682 74301
1110 282974 35897
1580 426963 45357
826 209591 30806
3683 929316 91645
889 220504 49587
2240 582840 63320
3808 908142 96093
2823 654371 91007
1038 296064 35871
657 171492 22790
593 152776 20638
2531 649588 70598
810 221499 27743
320 94126 12643
2005 534991 51705
1790 457290 48661
1713 398627 55695
1491 374991 46111
3738 953119 88529
2370 606059 60888
3521 876456 91149
3767 920069 91936
3929 964057 93189
2771 668328 74946
280 77626 10034
2843 708188 69028
1195 284988 39911
1999 502316 52681
3124 796471 76866
1188 319399 35336
1254 317453 39080
486 144020 18862
2669 676872 66480
2332 593494 59119
4069 1005866 97700
3810 951800 89938
473 119538 16266
130 34702 4763
2533 618394 63787
1763 450547 48016
687 171095 23569
3379 820245 82530
194 51157 7166
1749 444376 50398
3599 880853 101408
2451 634563 63585
3439 847784 83420
1564 390231 43641
3842 957634 94507
3430 858577 83027
186 46316 7042
3615 904731 86293
3449 864965 85648
4015 994008 95760
2286 566489 60687
3981 985878 94115
3111 783505 76705
3734 938451 88850
2233 551577 58304
2487 606293 65410
822 206598 26590
3387 833777 81234
2873 707965 71585
3743 919115 88980
1619 399466 46143
2842 704197 70310
3454 840268 82231
2344 586878 60214
3224 809683 79475
2239 567302 58094
359 90944 14207
163 40418 6101
1518 375438 42594
453 114576 15988
1812 449688 49142
1369 326910 40490
2805 692755 70428
1504 380218 42931
2833 692250 69811
2899 735578 73231
834 211184 27096
2919 711149 73702
2415 595139 60661
535 137472 18696
3187 778527 80264
953 238925 31578
769 192983 25217
2550 637330 64059
587 146338 20537
2902 749476 72953
937 251611 31362
1662 443228 50034
2189 566819 56594
3710 935649 89927
1305 330046 37836
4060 1010869 95096
2804 678820 73134
1011 269736 33243
2657 670066 65624
1929 478459 51781
3503 853337 84520
2916 706968 73190
1992 498470 56176
921 231259 33923
3622 895998 86809
3705 903286 92467
2543 642122 67192
2679 736538 67630
1461 368089 41044
1628 400534 49447
1478 359202 44286
2547 647410 66140
800 216548 26979
145 43093 5765
2982 768419 72811
3887 976909 91728
999 253718 31107
3651 917898 90726
2689 651177 72774
1486 376679 45940
2453 584532 62442
3526 912484 84498
3048 726004 75912
894 223500 28691
3136 726763 78325
606 153980 23107
1207 294823 37184
2192 528632 58814
1517 374396 42924
3764 928850 91118
4021 991124 96134
920 224544 30862
2580 629696 66269
2266 548512 59521
2094 520811 53936
2454 595382 66807
2223 549261 57965
537 131654 19568
1033 261149 32463
3584 857068 92007
2417 615619 64021
2412 548857 62327
2031 503591 53785
3117 809109 78244
2809 665773 72698
1265 332561 37537
3256 781023 81139
3708 804797 95779
1169 284500 35634
1845 478561 50129
1095 289653 34856
3522 865984 89535
1271 331688 37069
395 99658 14160
669 167975 21851
659 151656 25196
901 218634 30779
1776 418902 52923
2752 702067 68929
2671 651140 66944
1440 359511 40695
3025 748203 74982
3843 943424 90737
272 70100 9837
1191 303554 34959
2189 551581 57083
2627 632610 65092
3666 909610 86052
2978 718919 73086
3912 971517 92771
3150 792694 77153
1296 319277 37643
2224 549322 58046
1433 365989 44708
313 79751 11868
1286 315392 37614
2599 645459 65754
3470 819291 85276
894 221202 28353
3668 908045 86344
1215 299558 36269
2241 538799 57825
3442 836442 83911
2739 670748 68843
2537 620225 64994
363 93155 12815
3298 820266 79509
3690 903976 88261
2039 500673 57723
2302 583162 60782
2613 636425 64978
3731 906765 92606
1228 316807 36483
2357 576020 61151
3904 954451 91814
2671 649778 67115
446 109557 16777
2783 648765 73092
2238 566272 58534
3325 793368 85468
2595 690642 67901
1640 420093 46801
521 132097 19115
1072 268580 32210
3326 809994 82769
734 175776 25694
2258 567848 58811
1825 455609 49786
456 117643 16336
3052 754504 77228
1745 447952 48977
1572 429676 48420
1546 393479 54447
1439 351636 57674
211 65276 8801
3983 1002293 105783
1703 407550 59694
3761 942733 133090
3925 1038892 126045
3642 1039736 104377
2316 617319 66827
2439 633227 64619
3274 856568 85039
3444 843503 87379
696 176941 24017
3430 846296 92865
2367 615184 63204
1394 354093 42078
2113 532537 58665
857 224416 29794
619 160026 22356
960 248401 31621
2750 711815 80826
1392 338783 46054
1932 469047 60404
1976 508263 55827
2379 602172 67461
4090 989887 116527
4053 1041448 98222
2735 661020 75240
3395 835842 81928
1698 430155 50341
207 55228 7839
841 212458 28352
3037 746009 77692
670 169166 24027
1076 271798 34424
640 161295 21715
684 175875 25288
901 228373 32015
183 47472 6893
2900 731244 78773
3592 900826 89792
3709 916787 92904
2596 653994 68347
540 138943 20292
3039 752892 78212
863 220391 30527
1835 459040 55916
1404 337246 44258
1973 499217 55813
2706 679466 69860
2264 568932 60779
623 158335 21649
351 90240 14984
449 114616 16211
2851 699190 72604
2630 648842 68979
439 112667 17237
2804 687939 72253
1265 330653 38959
4086 994479 101409
402 102427 15561
1725 430827 48463
1179 292713 36458
3691 919191 89668
2647 658685 72071
2507 640118 64463
584 148959 22243
3231 808888 81407
3661 882951 95263
1019 258796 32345
2031 501509 55442
3153 764879 79020
628 156149 23360
527 141928 20213
3594 897401 88110
3919 953171 94759
1643 408783 46032
1681 426072 51955
1223 268656 46921
3868 1077069 95782
287 76518 12360
3739 903456 101009
743 191415 26100
538 136377 23086
4088 980415 102155
3494 885004 87715
3420 837003 86711
780 199785 28611
2198 560086 62756
586 162068 23768
1118 273030 37145
2852 706640 73967
2563 645339 74848
2198 559323 59808
2795 695024 72606
1110 276830 36028
605 157019 22028
3279 823587 82346
242 63215 9261
166 44319 6236
198 52407 7380
2525 588409 69041
3572 845987 94529
1078 269726 35529
2953 733939 76751
3066 718981 80332
897 225938 32053
848 210328 32119
647 159712 23660
2372 552315 69562
616 160060 22127
1186 292055 36970
2012 486361 62541
1259 323507 40238
1977 498882 55918
2000 506310 56875
653 158791 28150
1297 334575 42799
3032 768624 81901
3103 721500 78178
2135 527763 58778
4051 1017444 98766
2207 563487 63084
598 154467 25845
2149 545445 59690
1254 320103 39829
1961 489315 59338
3006 742530 77365
434 111931 17090
2103 527238 59894
3425 837732 91899
884 207675 41128
528 144099 22926
2897 690998 79505
1863 467037 55219
3733 925387 91634
2215 557597 62275
2660 676378 77980
481 123226 19383
3114 774785 83803
1285 315384 43868
997 271871 38498
200 58423 7982
3197 893815 81127
2508 634866 68305
2429 626915 67180
1449 381800 44468
3413 849756 86515
3979 974307 103661
734 198296 25487
2416 634255 64954
2014 576310 57531
685 179632 24435
875 228394 32239
2865 789050 74526
3086 761638 79806
2030 500778 68979
726 192278 25846
1992 486298 60628
2716 676540 72047
2729 665267 88001
1669 423880 49039
3852 981930 101135
3509 869114 89782
466 120352 20099
1615 408398 49544
3495 788428 97441
2933 729795 78565
528 138551 23378
3876 959737 98145
1947 486070 57119
1713 429818 52064
1126 286447 36727
2400 597513 65842
1162 291524 38015
3886 960437 96780
729 189663 26407
2863 707092 73505
3200 789864 82353
608 157758 22339
3497 872337 88620
1516 374506 47640
2875 712612 77301
4082 1013953 100281
2644 661546 70228
1640 394095 52997
3420 841699 85855
926 234107 30754
2618 647771 69311
1665 411773 49486
3894 957102 95626
1599 394986 48644
3234 807256 82709
3646 898532 91363
1008 267252 34043
